#OTU ID	st1_1	st1_2	st1_3	st1_4	st1_5	st1_6	st1_7	st2_1	st2_2	st2_3	st2_4	st2_5	st2_6	st2_7	st4_1	st4_2	st4_3	st4_4	st4_5	st4_6	st4_7	st5_1	st5_2	st5_3	st5_4	st5_5	st5_6	st5_7	ERR2094394	ERR2094401	ERR2094406	ERR2094408	ERR2094412	ERR2094415	ERR2094418	ERR2094423	ERR2094425	ERR2094426	ERR2094432	ERR2094436	ERR2094438	ERR2094439	ERR2094440	ERR2094441	ERR2094442	ERR2094443	ERR2094445	ERR2094446	ERR2094447	ERR2094452	ERR2094456	ERR2094458	ERR2094459	ERR2094460	ERR2094461	ERR2094462	SRR5311956	SRR5311957	SRR5311958	SRR5311959	SRR5311961	SRR5311962	SRR5311965	SRR5311968	SRR5311970	SRR5311971	SRR5311972	SRR5311977	SRR5311978	SRR5311982	SRR5311984	SRR5311986	SRR5311988	SRR5311990	SRR5311991	SRR5311992	SRR5312001	SRR5312005	SRR5312007	SRR5312008	SRR5312009	SRR5312010	SRR5312011	SRR5312013	SRR5312014	SRR5312015	SRR5312019	SRR5312021	SRR5312023	SRR5312024	SRR5312027	SRR5312029	SRR5312034
d__Bacteria;p__Planctomycetota;c__Brocadiae	0.000924623	0.000553281	0.002707963	0.001373169	0.001193911	0.000331851	0.000394799	0	0	0	2.92E-05	9.96E-05	0.000135753	0	3.09E-05	2.77E-05	0	9.43E-05	0.000359267	0.000343109	0.000232679	0	0	0	5.33E-05	0.000219811	0.000441259	0.000270242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Desulfobacterota;c__Dissulfuribacteria	0.000938423	0.000126464	0.001805309	0.000519938	0.000381388	9.29E-05	2.63E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Elusimicrobiota;c__Lineage_IIa	0	0	0	1.33E-05	6.63E-05	1.33E-05	0	0.000832735	0.000504813	0.00089225	0.000248244	1.42E-05	1.36E-05	0	6.18E-05	0.000319015	0.000479189	0.000377323	2.66E-05	5.97E-05	0	0.000141587	2.68E-05	0.001044301	0.000159951	0.000439623	0.000227315	5.15E-05	0.001860385	0.000262414	0.000514905	0	0.002037079	0.001246334	0	0.001070168	0.001004803	0.000486997	0.000757863	0.003134796	0.000452733	0	0.001419482	0.001582195	0.000701201	0.002552881	0.001183774	0	0	0.00043948	0.000679002	8.37E-05	0.000404204	0.003076505	0	0.000517048	0.001808318	0.000839763	0.00115425	0	0.00374179	0.003539336	0.007043246	0.001526641	0.000476535	0.003055594	0.003056794	0.002660331	0.004574042	0.003905368	0.001677995	0.002587129	0.003750793	0.003387085	0.00430083	0.002943523	0.007442478	0.00127179	0.001214991	0.003804677	0.001381949	0.003060836	0.002446562	0.001461298	0.001286115	0.00217798	0.002619686	0.000517957	0.005922832	0.0052442	0.003334964	0.005711693	0.005565293
d__Bacteria;p__Fibrobacterota;c__Chitinivibrionia	6.90E-05	0.000331969	0.000973174	0.000599928	0.000381388	0.000650428	0.000434279	0	0	0	0	0	0	0	0	0	0	0	0	0	4.11E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.23E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Elusimicrobiota;c__Rs-M47	2.76E-05	0	1.41E-05	8.00E-05	4.97E-05	2.65E-05	3.95E-05	0	0	0	0	0	0	0	6.18E-05	0	0	0	0	2.98E-05	2.74E-05	3.15E-05	0	4.90E-05	0	1.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.23E-05	0	0	0	0	0	0	0	0	0	0	0	1.84E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	5.20E-05	0	0	0	4.45E-05	0	0
d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia	0	0	0	0	0.000182403	1.33E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000283175	6.70E-05	0.000456882	1.33E-05	0	0	0	0	0	0	0	0	0.000293255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017523465	0	0	0	0	6.87E-05	0	0	0	0	0	0	0	0.000464925	0.000847472	0	0	0	0	0	0	0	0	0	2.91E-05	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__LCP-89;c__	0.001449035	0.00248186	0.002045076	0.001826447	0.002387822	0.00118139	0.000815918	0	0	0	0	0	1.36E-05	0	0	0	0	0	0	0.000805561	0.000602228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia	4.14E-05	1.58E-05	4.23E-05	2.67E-05	0.001824031	2.65E-05	5.26E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.15E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000166579	5.78E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.02E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.95E-05	0	0	0
d__Bacteria;p__Fibrobacterota;c__Fibrobacteria	0.000248406	0.000268736	0.000465431	0.000199976	0.000132657	9.29E-05	2.63E-05	0	0	1.42E-05	0	0.000113803	4.07E-05	3.52E-05	0	0	2.66E-05	0.000110053	1.33E-05	0.000238685	0.00027374	7.87E-05	5.36E-05	0.00040793	0.000853072	0.000690835	0.000414516	7.72E-05	0	0	0	0.000135421	0.000514414	0	0	0	0	7.30E-05	0	0.000385821	0	0	0	0	0.000591638	0.000260498	0.000368285	0	0	0.000201428	0	0	0.000108824	0.001470389	0	0	0	0	8.88E-05	0	0.000104665	0	0.002369092	0	0.000261325	0.000401592	0.000257113	0	0.001439976	0	0	0.00017105	0	0	0	0	0.001720115	1.33E-05	0	0	0	8.79E-05	0.000289724	0	9.09E-05	0.000287839	2.60E-05	0	0.001004257	0.000344316	0.000511361	0.000133451	0.000144553
d__Bacteria;p__Spirochaetota;c__Leptospirae	0.00080042	0.000679745	0.000916758	0.000706582	0.000912015	0.000199111	9.21E-05	2.87E-05	0	0.000226603	0	0	4.07E-05	0	0.000154474	0.0006519	1.33E-05	7.86E-05	2.66E-05	4.48E-05	0.000109496	0.001887831	0.001165579	0.000179489	5.33E-05	1.57E-05	6.69E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	5.84E-05	0	0	0.00010548	0	0	0.000157837	9.93E-05	0	0	0	0	0.000373111	0	0	0	0	0.000209941	0	0	0	0.000223356	0.001690379	0	0	0	0	6.69E-05	6.35E-05	0	0.000220343	0.000245884	0	0	5.71E-05	0	0.001277313	2.66E-05	3.63E-05	0	0	8.79E-05	0	0	6.50E-05	0	8.67E-05	0	0	0	0	0	0
d__Bacteria;p__Firmicutes;c__Negativicutes	6.90E-05	0.00015808	0.000112832	1.33E-05	0.000580373	0	0	0.000545585	0.000201925	0.003413211	0.002832903	0.000640141	0.001343958	0.000211	0.000741473	0.00069351	0.000106486	0.000565984	0.001131026	0.000208849	1.37E-05	0.004436404	0.001808657	0.000979032	0.001106327	0.000753639	0.000294173	5.15E-05	0.001254678	0.002040995	0.000162602	0.000243757	0	0	0.000380753	0.000867704	0	0.000633096	0.001136794	0	0.000554963	0	0	0.000210959	0	0	0	0	0	0.000860648	0.000367793	0.004019629	0	4.52E-05	0	0	0	0.000262426	0	0	0.000418662	0.000635706	0.000153671	0.000419407	0	0	0	0	0	0.000318806	0.000406787	0.000363481	0	0	0.00089442	0	0.000221401	0.003695516	0.001012493	0.000484672	0.000370944	0.000248968	0.000442635	0.000524001	0.000662544	0	0	0.000250624	0	0	0	0	0.000307175
d__Bacteria;p__Actinobacteriota;c__WCHB1-81	0.007038172	0.010480722	0.005331302	0.001026543	0.000779359	0.000398221	0.000526399	0	0	0	0	0	0	0	0	0	0	0	0	0	9.58E-05	0	0	0	0	3.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Planctomycetota;c__OM190	0.000276007	0.000600705	0.000239768	0.000119986	9.95E-05	2.65E-05	6.58E-05	0	0	0	0	0	0	0	3.09E-05	0	0	0	0	0	0	0	0	0	0.000506511	0	0	0	0	0	0	0	6.17E-05	0	0	0	0	0	0	0.000626959	0	0	0.000126739	0	0	0	0	0	0	7.32E-05	0.00016975	0	0.001632361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000117121	0.000127057	0	0	0	0	0	5.71E-05	0	0	0	0	0	0	0	0	0	7.79E-05	0	0	0	0.000239652	0	6.67E-05	0	0
d__Bacteria;p__MAT-CR-M4-B07;c__	4.14E-05	0	0	0	0	1.33E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Armatimonadota;c__Fimbriimonadia	1.38E-05	0	4.23E-05	0	0	0	0	0.00080402	0.000185098	0.000495695	0.000146026	0	0.000108603	0	3.09E-05	0.000180313	0.00017304	3.14E-05	0	0	1.37E-05	0.000471958	0.00016077	0.000326344	2.67E-05	0	2.67E-05	0	0.000346118	0.000787241	0.000162602	0	0.00191362	0.001368524	0.000261768	0	0	0.000243499	0	0.000892211	0.00010223	0.000687561	0.000811133	0.00013185	0.0003506	0.000807544	0.000341979	0.000178774	0.000275017	0.000201428	0.000141459	0.000452208	6.22E-05	0.000565534	0	0.000258524	0.001808318	0.000498609	0.000605376	0.002710417	0.000601826	0.001271412	0.000883607	0.001610522	0.001521836	0.001693672	0.000942749	0.000619071	0.00131292	0.003413876	0.001915287	0.001603592	0.00088254	0.001752448	0.000437695	0.000907815	0.001141066	0.001345035	0.001277298	0	0.001694706	0.000366129	0.002494849	0.001291551	0.001935668	0.00155433	0.000780701	0.001762725	0.000855901	0.000688632	0.001178354	0.001201057	0.002023743
d__Bacteria;p__Acidobacteriota;c__Holophagae	1.38E-05	6.32E-05	5.64E-05	1.33E-05	0	0	0	0.000502513	8.41E-05	8.50E-05	0.000116821	4.27E-05	0	0	0.000108131	5.55E-05	0.00015973	0.000110053	1.33E-05	0.000193931	0	0.017336585	0.000803848	0.000571102	0.000106634	1.57E-05	2.67E-05	0	0.001752223	0.000553984	0.000216802	0	0.00125517	0.005571848	0.000214174	0.000173541	0.000441133	9.74E-05	0	0.002290813	0	0	0.001039264	0	0	0.000729395	0.000105224	0	0	7.32E-05	0.000396084	0.028221147	9.33E-05	0	0.000325187	0	0.000753466	0.001312129	0.003422391	0.000266935	0.000156998	0.000755975	0.000665907	0.001476312	0.002428789	0	0	0.014673649	0.009952777	0	0.00030509	0.000481078	0.000652712	0	0.000247393	0	0.000357648	0.003569003	0.002985555	0.00087241	0.001287394	0.000746903	0.001231329	0.000487099	0.000480669	0.000316623	0	0	0.010122451	0.006515521	0.007892748	0.004617397	0.00625192
d__Archaea;p__Crenarchaeota;__	0	0	0	0	0	0	0	0	0	4.25E-05	8.76E-05	0	0.000895972	0.000509917	9.27E-05	0	0	3.14E-05	1.33E-05	0.00088015	0.003079576	0	0	0.000783226	0.000786425	1.57E-05	9.36E-05	1.29E-05	0	0	8.13E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Firmicutes;__	0	1.58E-05	1.41E-05	2.67E-05	9.95E-05	0	0	0.000143575	0.000185098	9.91E-05	0.000160628	1.42E-05	0	7.03E-05	0	2.77E-05	5.32E-05	0	2.66E-05	4.48E-05	5.47E-05	4.72E-05	2.68E-05	0	0	1.57E-05	0	0	0.000389383	0.000145785	0.000298103	0.000325009	0.000740756	0.000562072	9.52E-05	0	4.90E-05	0	0	0.00031348	0	0	0	0.000237329	0	0	0	0.000218501	0.000962558	0.000567662	0.000254626	0.000334969	0	0	0.000125072	0.000402149	0.000129166	0	0.000185649	0	0	0.000154631	0	0.00026842	0.000753232	0.000785724	0.000542795	0.000635802	0	0.000305522	0.000118646	0	0.000248214	0.000103085	0.000114181	0.000440153	0	0.000605931	0.000327113	0	0.000530959	0.000175742	0.000635784	0.000686367	0	0.00128568	0.000425048	0.00098579	0.000422244	0	0.000533594	0.000613874	0.000180691
d__Bacteria;p__Chloroflexi;c__SHA-26	4.14E-05	3.16E-05	5.64E-05	0.000679918	0.000364806	0.00013274	0.000486919	0	1.68E-05	0	0	1.42E-05	0	0	0	0	0	0	0	2.98E-05	8.21E-05	0	0	0	0	1.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.55E-05	0	0	0	0	8.52E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Desulfobacterota;c__Syntrophobacteria	0.000855621	0.000837825	0.000789823	0.000679918	0.000331642	6.64E-05	0.00014476	0.007882268	0.002776469	0.010891117	0.00490647	0.003897748	0.001330383	0.000123083	0.020019773	0.012566404	0.001064863	0.005471182	0.001982622	0.000462452	0.000246366	0.025532919	0.059632106	0.027004977	0.01061008	0.005149864	0.005562538	0.001544243	0.002812209	0.016823629	0.025799458	0.012079519	0	0	0.03057922	0.016486377	0.008406039	0.039227622	0.046532778	0	0.003417405	0	0.000557654	0.018142503	0	0.000703345	0	0.013209384	0.011373905	0.00197766	0.004894472	0	0.004694982	0	0.003777172	0.005601356	0	0	0	0	0	0.000515437	0.002573986	0	0	0	0	0	0	0.003134921	0.007915388	0.017030148	0.001378968	0.001295928	0.00258811	0.001568045	0.013488428	0.002250603	0.001022877	0.002932267	0.000705521	0.006341349	0.00115085	0.001712228	0.003988256	0.001400816	0.005083231	0	0.001951453	0.001377265	0.003401663	0.000480423	0
d__Bacteria;p__Deinococcota;c__Deinococci	0	4.74E-05	1.41E-05	0	3.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Chloroflexi;c__JG30-KF-CM66	0.007341779	0.019111905	0.023539533	0.016797984	0.022103937	0.025964027	0.015555088	0.00011486	0.000454331	0.000283254	0.00039427	1.42E-05	0	0	0	0	2.66E-05	0	0	0.001476862	0.001423449	3.15E-05	0	0	0	7.85E-05	1.34E-05	0	0.000129794	8.75E-05	0	0	0	0.000146628	0	0	0	0	0	0.000265252	0.000131439	0.000152791	0.000380218	0.00010548	4.38E-05	0	0	0	0	0	0	0.00021773	0	0	0	0.000287249	0	0	0	0	0.000444828	0.000223356	0	0	0	0.000261908	0.000457091	8.37E-05	0.00065646	0.001700296	0.000101697	0	0.000524008	0.000353435	0	0	5.11E-05	0.000179782	0.000109038	0.000290803	0.000210929	0.000219677	0.00019315	0.000332113	7.79E-05	0.000278244	0.00015614	9.19E-05	0.000776017	0	0	0	0.000596281
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia	0.000289807	0.000189696	0.000564159	9.33E-05	0	1.33E-05	6.58E-05	0.000330223	0.000151444	0.000226603	0.000175231	0	2.72E-05	0	7.72E-05	1.39E-05	7.99E-05	0	0	2.98E-05	0	0.000582081	8.04E-05	0.000130538	0	0	0	0	0.00082203	0.000408199	0.000650407	0.001029197	0.003127636	0.002101662	0.000356956	0.001185862	0.001004803	0.000949644	0.000656814	0.004099349	0.001139135	0.001470616	0.000912524	0.001107537	0.00407573	0.002005835	0.002314937	0.00063564	0.001119711	0.00131844	0.000594127	0.001122146	0.002005472	0.00248835	0.000575331	0.000402149	0.001506932	0.000183698	0.000605376	0.000554403	0.001282152	0.000309262	0.000268924	0.000335525	0.00347409	0.002234949	0	0.004885639	0.002901129	0.001208804	0.000966118	0.000267265	0.000119511	0.000751049	0	0	0.000289524	0.000419491	0.000695764	0.000242336	0.001345582	0.000102516	0.004088334	0.001040621	0.000415714	0.000969057	0.000659259	0.003475326	0.001129789	0.000238373	0.001623016	0.00181493	0.001987605
d__Bacteria;p__Latescibacterota;c__Latescibacteria	0.003850294	0.005232457	0.005867253	0.002626352	0.001094418	0.00075662	0.000579039	0	0	0	0	0	1.36E-05	0	0	0	0	0	0	0.000253603	4.11E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Acidobacteriota;c__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.67E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Myxococcota;c__bacteriap25	9.66E-05	9.48E-05	2.82E-05	2.67E-05	3.32E-05	3.98E-05	2.63E-05	0	1.68E-05	0	0	0	0.000108603	5.28E-05	0	0	0	0	0	0.000909986	0.000602228	0	0	0	0	0	0.000213944	0.000154424	0	0	0	0	0	0	0	0	0	0.000292198	0	0.000168797	0	0	0	0	0	0	0	0	0	7.32E-05	0.000254626	0	0.000761769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.47E-05	0	0	5.35E-05	0	0	0	0	0	0	0	0	4.36E-05	0	4.83E-05	8.12E-05	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Apal-E12;c__	0.000110403	3.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Archaea;p__Halobacterota;c__ANME-1	0	0	9.87E-05	0.005106054	0.00505754	0.003212318	0.004421751	0	0	0	0	0	0	0	0	2.77E-05	0	0	0	0	5.47E-05	0	0	0	0	1.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Acidobacteriota;c__Subgroup_5	0	0	0	0	0	0	0	0.001076813	0.001127415	0.000184115	0.000525693	0	1.36E-05	0	0	1.39E-05	0.000412635	0	0	0	0	3.15E-05	0	0	0	0	0	0	0.000930192	0.000816398	0.001355014	0	0.001069981	0.001490714	0.001047071	0.001099092	0.000784237	0.000876595	0.00047998	0.000458163	0.000481942	0.000611165	0.000583002	0.000870207	0.000416338	0.001693237	0	0.000377411	0.000412525	0.000805713	0.000424376	0.000351718	0.001228157	0.000588155	0.00062536	0	0	0	0.000435871	0.000821338	0.002642803	0.000841881	0.000256118	0.003808214	0.006563879	0.006006425	0.005456519	0.013870531	0.012049213	0.005645515	0.00028814	0	0.003989814	0.002636036	0.000761209	0.001127892	0	0.005033892	0.005815342	0.000775476	0.008771738	0.001464515	0.007331638	0.006487276	0.002806069	0.007992324	0.001995125	0.006290674	0.009962683	0.007786842	0.009982658	0.013665359	0.01228701
d__Bacteria;p__Elusimicrobiota;c__Endomicrobia	0	0	0	2.67E-05	4.97E-05	0	2.63E-05	0.00011486	0	0	0	0	0	0	0	1.39E-05	0	6.29E-05	5.32E-05	2.98E-05	1.37E-05	0.000125855	1.34E-05	0.000440565	6.66E-05	3.14E-05	9.36E-05	1.29E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000129166	0.000157456	6.46E-05	0	0	0.000120269	0.00149829	0	0	0	0	0	4.24E-05	0	0.000118646	0.000267265	6.44E-05	0	0.000418665	0	0.001379498	4.00E-05	3.12E-05	7.27E-05	3.64E-05	0.000131806	0	0	0.000675535	0	0.000624561	0	0.00011412	0.000556203	0.000244564	0	0
d__Bacteria;p__Spirochaetota;c__V2072-189E03	1.38E-05	0	2.82E-05	2.67E-05	3.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00040903	1.34E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000131213	5.65E-05	0	0	0	0	0	0	5.24E-05	0	0	0	0	0	9.62E-05	0	0	0	0	0	0	0	0	1.45E-05	0	6.44E-05	4.43E-05	0	0	3.47E-05	0	0	0	4.45E-05	0	0
d__Bacteria;p__Patescibacteria;c__Kazania	0	0	4.23E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.82E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Planctomycetota;c__BD7-11	0	0	0	1.33E-05	0	0	0	0.000818378	0.000454331	0.001232155	0.001109797	0	0	0	3.09E-05	2.77E-05	0.00015973	0	0	0	0	0.000125855	2.68E-05	8.16E-05	0	0	0	0	0.00309343	0.002099309	0.001300813	0.003141758	0.000432108	0.001221896	0.000452144	0.000404929	0.000686207	0.000365248	0.000732601	0.002580178	0.001080718	5.73E-05	0.00096322	0.001265756	0.00234464	0.000442847	0.001578366	0.001688417	0	0.000860648	0.000792169	0.000334969	0.001756732	0.00133466	0.001075618	0.000488323	0.000602773	0.000419881	0.001025103	0.001170407	0	0.001597856	0.000294536	0.001090458	0.000461162	0.00162383	0	0.000736192	0.003176418	0.002218355	0.000644079	5.35E-05	0.000367725	0.000854134	0	0.001347968	0.000187339	0	0.000607496	0	0.000567326	0	0.000563353	0.000929917	0	0.000700408	0.000858771	0.000568082	0.001449325	0.000556203	0.001422918	0.001014226	0.001861121
d__Bacteria;p__Gemmatimonadota;c__MD2902-B12	0.000193205	0.000268736	0.000225664	0.000279966	0.000248731	0.000172563	9.21E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Elusimicrobiota;c__	0	0	0	0	0	0	0	8.61E-05	0	0	1.46E-05	1.42E-05	2.72E-05	0	1.54E-05	2.77E-05	0	0	2.66E-05	2.98E-05	1.37E-05	0.000157319	5.36E-05	0	1.33E-05	0	1.34E-05	0	0.00036775	0	0	0	8.23E-05	0	0	0	0	0	0	0	0	5.73E-05	0	0	0.000131475	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00014529	0	0.001229819	0.000240537	0.000204894	6.71E-05	0.001152906	0.00033175	0.000599931	0.00010039	0.000635284	0.001036118	0.000322039	0.000192431	0.001084788	0.000382888	0.000361574	0.000110038	0	0.000312954	0.000119422	0.00060584	0.000218202	0.000395419	0.001086467	0.000605184	0.000233839	0.00051811	0.000373002	0	0.00051354	0	0.000778158	0.000213521	0.000271037
d__Archaea;p__Hadarchaeota;c__Hadarchaeia	2.76E-05	1.58E-05	0.001466813	0.00207975	0.002520479	0.001553063	0.003053114	0	1.68E-05	2.83E-05	0.000219039	0.000640141	0.009000448	0.010884091	0.000123579	0	0	0.000235827	0.006639788	0.015171406	0.016520216	3.15E-05	2.68E-05	0.000244758	0.001506205	0.002480727	0.008437408	0.032905235	0	0	0	0	0	0	0	0	0	0.000657446	0.000378931	0	0	0	0	0.000369179	0	0	0	0	0	0	0	0	0	0	0	0.000459598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Chloroflexi;c__TK10	1.38E-05	1.58E-05	0	2.67E-05	0	0	0	2.87E-05	5.05E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000108162	0	0	0	0.000185189	0.000928641	0	0	0	0	0	0	0	0.00017189	0.000354871	0	6.57E-05	0	0	0	0	0	0.000735585	0.000200981	0.001088241	0.000248835	0	0	0	0	0	0	0	0	0	0.000369078	0.000876209	0.000750803	0.000799909	0.001472384	0.001101158	0	0	0	0.000137897	0.000103085	0	0	0	0.000326271	0.000311536	0	0.000676428	0.000205032	0.000579449	0.000583043	0.000142902	0.000479731	6.94E-05	0.000258979	0.000616248	0.000741604	0.000355729	0.000427042	0.001138355
d__Bacteria;p__PAUC34f;c__	0	0	0	8.00E-05	9.95E-05	0	6.58E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.49E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Desulfobacterota;__	0.000593414	0.000790401	0.000606471	0.000759909	0.00063012	0.000119466	9.21E-05	0	0	0	8.76E-05	0.00021338	1.36E-05	3.52E-05	0	0	0	0.000235827	0.000133062	0	0	0	0	0	0.00017328	0.000125606	0.000240687	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000102447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000117161	0	0	0	0	0	0	0	0	0	0	0
